Year,Month,Day,Hour,Minute,Second,SolarV1,SolarI1,SolarV2,SolarI2,BatteryV1,BatteryI1,BatteryV2,BatteryI2,SupplyV1,SupplyI1,SupplyV2,SupplyI2
2024,01,29,11,01,39,17946,74,20083,-59,20175,30,11976,-30,19554,14,0,0
2024,01,29,11,01,45,17839,104,20106,-59,20329,15,11976,-15,19808,0,0,0
2024,01,29,11,01,50,17911,74,19605,-74,20400,0,12069,0,19872,14,0,0
2024,01,29,11,01,55,18096,89,19841,-74,20203,15,12004,-30,19637,0,0,0
2024,01,29,11,02,00,18118,89,20212,-59,20329,15,11962,0,19852,0,0,0
2024,01,29,11,02,05,18074,74,20018,-74,20353,30,12002,-15,19467,14,0,0
2024,01,29,11,02,10,18204,74,19793,-59,20353,0,11950,-15,19510,0,0,0
2024,01,29,11,02,15,18182,89,19953,-59,20353,30,12041,-15,19828,0,0,-14
2024,01,29,11,02,20,17924,59,19976,-74,20305,0,11976,-15,19808,0,0,0
2024,01,29,11,02,25,18226,89,19624,-44,20091,15,12055,-15,19808,0,0,0
2024,01,29,11,02,30,18010,59,19823,-89,20466,30,12055,-30,19828,0,0,0
2024,01,29,11,02,35,17967,89,20100,-74,20132,15,12013,-60,19704,-14,0,0
2024,01,29,11,02,40,17562,223,19822,-209,19959,90,12067,-181,19999,0,0,14
2024,01,29,11,02,45,17447,254,19782,-222,20286,105,12093,-181,19574,0,0,0
2024,01,29,11,02,50,17491,209,19953,-239,20173,90,12223,-165,19745,0,0,0
2024,01,29,11,02,55,17498,268,19887,-208,20220,105,12079,-180,19915,14,0,0
2024,01,29,11,03,00,17535,253,20165,-192,20264,105,12093,-196,19895,0,0,0
2024,01,29,11,03,05,17535,239,20106,-193,20072,136,12067,-195,19784,14,0,0
2024,01,29,11,03,10,17729,238,19841,-224,20268,150,12172,-196,19872,0,0,-14
2024,01,29,11,03,16,17477,283,19735,-223,20175,150,12209,-195,19618,29,0,0
2024,01,29,11,03,21,17670,239,19759,-239,20197,150,12053,-165,19808,0,0,14
2024,01,29,11,03,26,17491,267,20057,-209,20179,135,12132,-180,19661,0,0,-14
2024,01,29,11,03,31,17559,238,19865,-238,20351,120,12090,-180,19574,0,0,-14
2024,01,29,11,03,36,17627,238,19735,-208,20238,105,12197,-165,19447,0,0,0
2024,01,29,11,03,41,17706,268,19971,-193,20264,60,12262,-210,19911,0,0,0
2024,01,29,11,03,46,17922,223,20124,-179,20329,-45,11974,-210,19701,0,0,-14
2024,01,29,11,03,51,17924,223,20124,-179,20329,-45,11974,-210,19701,0,0,-14
2024,01,29,11,04,05,17924,223,20124,-179,20329,-45,11974,-210,19701,0,0,0
2024,01,29,11,04,08,18225,74,19689,-74,20329,-45,11976,-30,19618,14,0,0
2024,01,29,11,04,13,17968,59,19971,-74,20173,-180,11908,-15,19828,0,0,0
2024,01,29,11,04,18,18161,59,19449,-104,20394,0,12041,-30,19828,14,0,0
2024,01,29,11,04,24,18226,89,20018,-74,20286,15,11976,0,19704,14,0,0
2024,01,29,11,04,29,18312,74,19823,-74,20481,0,11976,0,20019,14,0,0
2024,01,29,11,04,34,18161,103,19664,-74,20507,15,12107,-15,19701,0,0,14
2024,01,29,11,04,39,18243,104,19953,-44,20418,0,12107,-15,19764,0,0,-14
2024,01,29,11,04,44,17817,89,19823,-74,20305,15,12013,-15,20043,0,0,0
2024,01,29,11,04,49,18157,89,19976,-74,20394,15,11948,-15,19788,29,0,0
2024,01,29,11,04,54,18139,119,19629,-74,20305,15,11962,0,19935,0,0,0
2024,01,29,11,04,59,17670,74,20188,-59,20400,15,12093,-15,19617,0,0,0
2024,01,29,11,05,04,17989,104,19947,-89,20466,0,11990,-15,19828,0,0,-14
2024,01,29,11,05,09,17972,74,19518,-74,20305,15,11976,0,19975,0,0,-14
2024,01,29,11,05,14,17988,59,20057,-59,20418,15,12041,-15,19872,0,0,-14
2024,01,29,11,05,20,18058,59,19971,-89,20507,30,12055,0,20063,0,0,0
2024,01,29,11,05,25,18247,59,19694,-74,20638,0,11990,-15,19788,14,0,0
2024,01,29,11,05,30,18075,59,19777,-74,20311,0,12055,0,19955,0,0,0
2024,01,29,11,05,35,18079,59,20147,-59,20327,45,11988,0,19765,14,0,0
2024,01,29,11,05,40,18395,89,19629,-89,20198,0,12030,-15,19892,14,0,0
2024,01,29,11,05,45,18269,119,20229,-59,20329,0,12041,-15,19804,0,0,0
2024,01,29,11,05,50,18420,74,19994,-74,20376,0,12041,-15,19999,0,0,-29
2024,01,29,11,05,55,18290,89,20035,-89,20114,0,12027,0,19788,0,0,-14
2024,01,29,11,06,00,18092,89,19707,-59,20525,15,12069,-30,19872,14,0,0
2024,01,29,11,06,05,18337,74,19865,-59,20133,30,11950,-15,20019,14,0,0
2024,01,29,11,06,10,18165,89,20018,-89,20155,15,12121,-15,20038,14,0,0
2024,01,29,11,06,16,18079,89,19648,-74,20091,0,11950,-30,19701,0,0,0
2024,01,29,11,06,21,18054,89,19847,-74,20220,30,12132,-15,19979,0,0,0
2024,01,29,11,06,26,18139,89,20076,-89,20180,0,11990,0,19808,0,0,0
2024,01,29,11,06,31,17928,74,19652,-59,20549,30,12041,-15,19745,0,0,-14
2024,01,29,11,06,36,18208,59,19996,-119,20460,60,12289,-60,19808,0,0,0
2024,01,29,11,06,41,17854,254,20256,-89,20222,0,12107,0,19892,14,0,-14
2024,01,29,11,06,46,18186,59,19606,-59,20264,15,12027,0,19724,0,0,0
2024,01,29,11,06,51,18226,59,19910,-89,20222,15,12041,-15,19808,0,0,0
2024,01,29,11,06,56,18333,74,19888,-44,20590,0,12067,0,19724,14,0,0
2024,01,29,11,07,01,18139,59,19928,-74,20329,15,11976,-15,19808,0,0,0
2024,01,29,11,07,07,18036,59,19777,-74,20264,15,11962,0,19828,0,0,0
2024,01,29,11,07,12,18118,104,20256,-59,20264,30,12158,0,19678,0,0,0
2024,01,29,11,07,17,18251,90,20043,-75,20656,15,11976,0,19637,0,0,0
2024,01,29,11,07,22,18160,74,19777,-104,20656,15,12027,-30,19979,0,0,0
2024,01,29,11,07,27,18226,59,19953,-44,20353,15,12027,-15,20038,0,0,0
2024,01,29,11,07,32,18373,134,20280,-90,20305,30,12079,0,19745,0,0,0
2024,01,29,11,07,37,18165,89,19883,-104,20745,15,12107,0,19832,0,0,0
2024,01,29,11,07,42,18286,75,20083,-44,20442,0,11990,0,20062,0,0,0
2024,01,29,11,07,47,18097,59,19971,-74,20245,15,12107,0,19808,0,0,0
2024,01,29,11,07,52,18113,89,20076,-59,20394,15,12079,0,19979,0,0,0
2024,01,29,11,07,57,18225,74,19816,-59,20371,0,12013,0,20019,0,0,0
2024,01,29,11,08,02,18032,89,20165,-44,20091,15,11976,0,19618,0,0,0
2024,01,29,11,08,07,18139,44,19859,-89,20442,0,12081,0,19935,0,0,0
2024,01,29,11,08,13,18351,60,19646,-59,20418,15,12041,0,19872,0,0,0
2024,01,29,11,08,18,18182,59,19800,-89,20721,30,12027,0,19745,0,0,0
2024,01,29,11,08,23,18079,89,19841,-74,20068,45,12002,15,19808,0,0,0
2024,01,29,11,08,28,18118,104,19564,-74,20329,30,12041,0,19955,0,0,14
2024,01,29,11,08,33,18036,59,19906,-89,20590,15,12027,-15,20082,14,0,0
2024,01,29,11,08,38,18251,89,19782,-74,20368,-15,11974,-15,19638,14,0,0
2024,01,29,11,08,43,18333,44,19971,-44,20546,-120,12197,0,19788,0,0,0
2024,01,29,11,08,48,18057,59,20057,-74,20198,-166,11990,0,19681,0,0,-14
2024,01,29,11,08,53,18312,29,19494,-59,20680,0,11974,-15,19594,0,0,0
2024,01,29,11,08,58,18204,119,20093,-74,20353,0,12097,-15,19788,-14,0,0
2024,01,29,11,09,03,18182,59,19610,-59,20376,0,11962,0,19915,0,0,14
2024,01,29,11,09,08,18269,59,20012,-74,20418,0,12013,0,19895,0,0,0
2024,01,29,11,09,13,18204,74,20076,-74,20418,0,12016,0,19808,0,0,-29
2024,01,29,11,09,18,18290,89,20301,-89,20614,15,11962,0,19808,14,0,-14
2024,01,29,11,09,24,18247,89,20301,-74,20573,15,12055,0,20018,0,0,0
2024,01,29,11,09,28,18186,44,19947,-89,20305,0,12067,-15,19701,0,0,0
2024,01,29,11,09,33,18247,59,19728,-89,20287,0,11990,0,20062,0,0,0
2024,01,29,11,09,39,18463,90,20066,-74,20400,0,12158,0,19637,0,0,0
2024,01,29,11,09,44,18186,74,19870,-89,20309,15,12158,0,19764,0,0,0
2024,01,29,11,09,49,18269,74,19841,-74,20240,0,12121,0,19828,14,0,0
2024,01,29,11,09,54,18140,74,19671,-74,20457,15,12107,-15,19594,14,0,-14
2024,01,29,11,09,59,18117,74,19771,-29,20305,0,11962,-15,20018,0,0,0
2024,01,29,11,10,04,18143,60,20085,-88,20198,30,12121,0,19848,14,0,0
2024,01,29,11,10,09,18398,59,20083,-59,20305,0,12027,-30,19872,0,0,0
2024,01,29,11,10,14,18178,74,20117,-74,20286,15,11936,-30,20018,0,0,0
2024,01,29,11,10,19,18265,90,20085,-45,20351,0,12067,0,19554,14,0,0
2024,01,29,11,10,24,18161,104,20130,-89,20351,15,12252,-15,19637,14,0,0
2024,01,29,11,10,29,18015,29,20083,-89,20329,15,12004,0,19852,0,0,0
2024,01,29,11,10,34,18312,44,20294,-89,20311,15,12121,0,19764,0,0,0
2024,01,29,11,10,39,18079,89,19847,-59,20376,0,12027,0,19724,14,0,0
2024,01,29,11,10,44,18441,74,19859,-59,20238,15,12093,-15,20063,0,0,0
2024,01,29,11,10,50,18204,59,19912,-59,20305,0,12041,0,19848,-29,0,0
2024,01,29,11,10,55,18204,60,20020,-45,20311,0,11948,0,19788,-88,0,0
2024,01,29,11,11,00,18079,59,19759,-59,20329,15,12200,0,19701,-146,0,0
2024,01,29,11,11,05,18312,59,19971,-59,20133,30,12013,0,19678,-189,0,0
2024,01,29,11,11,10,18054,59,20100,-74,20309,30,11950,-15,20043,-176,0,0
2024,01,29,11,11,15,18075,74,20059,-74,20305,15,11948,0,19999,-205,0,0
2024,01,29,11,11,20,18333,74,20059,-44,20197,0,11988,-15,19661,-190,0,0
2024,01,29,11,11,25,18225,89,19800,-59,20484,30,12172,-15,19979,-161,0,0
2024,01,29,11,11,30,18355,74,20124,-104,20418,30,12121,0,19892,-146,0,-14
2024,01,29,11,11,35,18139,89,20117,-74,20418,30,12013,0,19999,-132,0,0
2024,01,29,11,11,40,18204,74,19453,-89,20400,45,11962,0,19637,-87,0,0
2024,01,29,11,11,46,18182,89,19648,-74,20371,15,12093,-30,19999,-102,0,0
2024,01,29,11,11,51,18160,59,20100,-59,20109,-45,12027,0,19892,-43,0,0
2024,01,29,11,11,56,18221,59,19759,-44,20262,-135,12093,0,19872,-58,0,0
2024,01,29,11,12,01,18113,59,19759,-74,20353,-120,12041,-15,20106,-29,0,0
2024,01,29,11,12,06,18272,74,19736,-104,20433,15,11962,0,19892,-14,0,0
2024,01,29,11,12,11,18140,89,19754,-59,20179,0,11990,0,19681,-14,0,0
2024,01,29,11,12,16,18355,44,19606,-104,20287,0,11990,0,19872,-14,0,0
2024,01,29,11,12,21,18160,44,19866,-89,20418,0,12041,-15,19828,0,0,0
2024,01,29,11,12,26,18330,89,20035,-44,20156,0,11976,-15,20062,0,0,0
2024,01,29,11,12,31,18015,44,20124,-59,20329,15,12093,0,19828,0,0,0
2024,01,29,11,12,36,18118,89,19736,-74,20305,15,12069,0,19808,0,0,0
2024,01,29,11,12,42,18178,89,20121,-89,20638,15,11976,0,19872,14,0,-14
2024,01,29,11,12,47,18186,104,19953,-59,20590,15,12055,0,20019,0,0,0
2024,01,29,11,12,52,18269,89,19965,-59,20376,0,12016,0,19721,0,0,-14
2024,01,29,11,12,57,18161,104,19994,-104,20612,0,12055,0,19614,0,0,0
2024,01,29,11,13,02,18546,59,19865,-74,20376,30,12118,-15,19788,29,0,0
2024,01,29,11,13,07,18186,74,19912,-59,20416,30,12118,-15,19745,14,63,0
2024,01,29,11,13,12,18247,59,19759,-74,20287,0,12027,0,19895,0,0,-14
2024,01,29,11,13,17,18204,74,20124,-74,20287,30,12004,0,19808,14,0,0
2024,01,29,11,13,22,18079,103,19759,-59,20376,30,12055,0,19661,14,0,0
2024,01,29,11,13,27,18377,104,19953,-59,20329,0,12135,0,19852,29,0,0
2024,01,29,11,13,32,18156,60,20083,-74,20220,0,12079,-15,19491,29,0,0
2024,01,29,11,13,37,18333,59,19559,-59,20442,0,11922,-15,19788,44,0,0
2024,01,29,11,13,42,18139,104,19971,-29,20353,0,12002,0,19534,14,0,-14
2024,01,29,11,13,47,18139,44,19953,-89,20238,15,12016,0,19701,29,0,0
2024,01,29,11,13,52,18226,59,19652,-89,20371,30,11990,0,19597,14,0,0
2024,01,29,11,13,58,18441,44,19906,-59,20418,0,12055,0,19637,14,0,0
2024,01,29,11,14,03,18441,89,19904,-89,20376,30,12027,0,19721,29,0,0
2024,01,29,11,14,08,18441,59,19865,-59,20262,15,11988,0,19594,29,0,-14
2024,01,29,11,14,13,18506,59,19865,-59,20418,0,12055,0,19745,43,0,14
2024,01,29,11,14,18,18096,74,19670,-74,20173,30,12252,0,19764,58,0,0
2024,01,29,11,14,23,18140,59,19759,-89,20394,0,12002,0,19724,14,0,0
2024,01,29,11,14,28,18161,148,19771,-44,20090,15,12013,0,19594,0,0,14
2024,01,29,11,14,33,18377,44,19754,-74,20311,30,12004,-15,19808,29,0,0
2024,01,29,11,14,38,18243,74,19930,-89,20376,30,12132,0,19764,14,0,0
2024,01,29,11,14,43,18096,74,19930,-44,20549,30,11962,0,19701,43,0,0
2024,01,29,11,14,48,18269,44,19759,-59,20371,30,12107,0,19637,14,0,-14
2024,01,29,11,14,53,18161,89,19888,-60,20566,15,12013,-15,19744,0,0,0
2024,01,29,11,14,58,18143,74,20147,-89,20311,15,11990,0,19999,29,0,-14
2024,01,29,11,15,03,18333,74,19648,-89,20375,-60,12121,0,19745,29,0,0
2024,01,29,11,15,08,18079,44,19578,-44,20442,-195,12067,0,19745,0,0,-14
2024,01,29,11,15,13,18398,44,19578,-44,20442,-195,12067,0,19745,0,0,-14
2024,01,29,11,15,28,18398,44,19578,-44,20442,-195,12067,0,19745,0,0,0
2024,01,29,11,15,31,18377,45,20215,-59,20220,0,11976,0,19637,0,0,0
2024,01,29,11,15,36,18136,59,19801,-74,20264,0,11948,0,19999,0,0,0
2024,01,29,11,15,41,18312,29,19648,-59,20418,0,12041,0,19704,14,0,0
2024,01,29,11,15,46,18161,29,19736,-59,20394,15,11962,-15,19661,0,0,0
2024,01,29,11,15,51,18096,29,19606,-44,20222,15,12004,-15,19531,0,0,0
2024,01,29,11,15,56,18204,59,19730,-44,20371,0,11974,-15,19724,0,0,14
2024,01,29,11,16,01,18463,44,19800,-59,20311,0,11948,-15,19617,0,0,0
2024,01,29,11,16,06,18161,74,19996,-59,20329,15,12081,-15,19681,0,0,0
2024,01,29,11,16,11,18290,14,20018,-59,20442,0,12041,0,19618,0,0,29
2024,01,29,11,16,17,18096,59,19777,-59,20400,0,12013,-15,19808,0,0,0
2024,01,29,11,16,22,18139,29,19777,-74,20133,15,12055,0,19701,0,0,0
2024,01,29,11,16,27,18441,45,20215,-45,20227,0,11976,-15,19828,14,0,0
2024,01,29,11,16,32,18251,74,19971,-44,20286,30,12027,0,19721,14,0,0
2024,01,29,11,16,37,18308,29,19518,-44,20179,0,12016,0,19575,29,0,0
2024,01,29,11,16,42,17993,59,19643,-29,20203,15,12069,-15,19701,0,0,14
2024,01,29,11,16,47,18140,45,20043,-60,20197,0,11988,-15,19637,14,0,0
2024,01,29,11,16,52,18204,44,19707,-44,20286,30,11976,0,19681,0,0,0
2024,01,29,11,16,57,18459,29,19947,-59,20269,30,11948,0,19637,0,0,0
2024,01,29,11,17,02,18355,104,19778,-74,20180,0,12041,0,19661,14,0,14
2024,01,29,11,17,07,18075,29,20059,-74,20311,30,12055,-15,19618,0,0,-14
2024,01,29,11,17,12,18333,29,19735,-44,20334,15,11950,0,19808,14,0,0
2024,01,29,11,17,18,18355,59,19847,-89,20382,15,12097,0,19808,0,0,0
2024,01,29,11,17,23,18204,59,19800,-29,20240,0,12041,0,19594,0,0,0
2024,01,29,11,17,29,18355,59,19778,-74,20416,0,11936,0,19491,14,0,14
2024,01,29,11,17,34,18178,29,20165,-44,20376,30,11990,0,19680,0,0,0
2024,01,29,11,17,39,18122,14,20097,-44,20133,0,11962,0,19721,14,0,0
2024,01,29,11,17,44,18330,60,19670,-44,20264,15,12055,-15,19575,14,0,0
2024,01,29,11,17,49,18053,44,19666,-44,20418,30,12041,-15,19724,0,0,0
2024,01,29,11,17,54,18226,59,19652,-59,20220,30,11962,-15,19658,14,0,0
2024,01,29,11,17,59,18118,44,20167,-59,20025,30,11936,0,19554,0,0,0
2024,01,29,11,18,04,18118,89,19759,-59,20287,30,11962,-15,19788,-14,0,0
2024,01,29,11,18,09,18161,44,20061,-74,20222,45,12067,0,19744,0,0,0
2024,01,29,11,18,14,18096,74,19606,-29,20198,-15,11936,0,6553,-14,0,0
2024,01,29,11,18,19,18568,0,4109,-15,3874,0,12018,15,3808,-14,0,0
2024,01,29,11,18,24,18546,15,2876,-45,3083,0,11990,15,3110,-14,0,0
2024,01,29,11,18,30,18804,15,2603,-45,2761,0,11966,15,2919,-14,0,0
2024,01,29,11,18,35,18459,0,2418,-45,2761,0,11966,15,2919,-14,0,0
2024,01,29,11,18,47,18459,0,2418,-45,2761,0,11966,15,2919,-14,0,0
2024,01,29,11,19,04,18459,0,2418,-45,2761,0,11966,15,2919,-14,0,0
2024,01,29,11,19,08,18459,0,2418,-45,2761,0,11966,15,19361,0,0,14
2024,01,29,11,19,11,18308,134,19996,-104,20180,90,12186,-120,19447,0,0,0
2024,01,29,11,19,16,18438,0,586,-30,524,-15,12055,30,317,-14,0,0
2024,01,29,11,19,21,17688,223,19689,-133,19983,15,12121,-15,19575,0,0,14
2024,01,29,11,19,27,18229,74,19904,-44,20114,15,12055,-30,19637,0,0,0
2024,01,29,11,19,32,18247,59,19859,-74,20114,0,12055,-15,19658,14,0,0
2024,01,29,11,19,37,18204,74,19754,-59,20049,0,11990,-15,19510,14,0,0
2024,01,29,11,19,42,18506,59,19606,-29,19918,0,11990,-15,19658,0,0,0
2024,01,29,11,19,47,18549,74,19777,-30,20180,30,12121,-15,19554,14,0,14
2024,01,29,11,19,52,18204,44,19560,-44,20311,0,11990,-15,19808,14,0,0
2024,01,29,11,19,57,18376,74,19601,-44,20114,0,11990,-15,19597,14,0,0
2024,01,29,11,20,02,18416,74,19973,-14,20025,0,12055,0,19828,14,0,-14
2024,01,29,11,20,07,18250,29,19857,-59,19979,0,12002,0,19828,0,0,0
2024,01,29,11,20,12,18485,89,19717,-59,20090,15,11936,-15,19788,0,0,0
2024,01,29,11,20,17,18312,44,19859,-59,20068,0,11962,0,19511,0,0,0
2024,01,29,11,20,23,18462,89,19689,-74,19959,15,12002,-15,19637,0,0,-14
2024,01,29,11,20,28,18182,59,19541,-29,20264,15,11976,-15,19764,0,0,0
2024,01,29,11,20,33,18290,74,19841,-59,20222,0,11936,0,19470,14,0,-14
2024,01,29,11,20,38,18290,59,20100,-59,19918,15,11948,0,19467,-14,0,0
2024,01,29,11,20,43,18161,89,19643,-44,20114,15,11976,0,19915,14,0,0
2024,01,29,11,20,48,18208,74,19564,-44,20109,15,11962,-15,19788,0,0,0
2024,01,29,11,20,53,18355,89,19971,-44,20305,15,11962,-15,19681,0,0,-14
2024,01,29,11,20,58,18229,74,19976,-44,20305,15,12079,-15,19300,-14,0,0
2024,01,29,11,21,03,18312,74,19847,-74,20269,15,12004,-15,19724,-14,0,-14
2024,01,29,11,21,08,18165,74,19560,-59,20203,30,12002,-15,19510,0,0,14
2024,01,29,11,21,13,18377,74,19847,-59,20090,0,11962,-15,19661,14,0,0
2024,01,29,11,21,18,18438,44,20100,-59,20156,15,12004,0,19724,0,0,0
2024,01,29,11,21,23,18096,59,19694,-44,20001,15,11948,15,19364,-29,0,0
2024,01,29,11,21,28,18355,59,19712,-44,20245,0,12135,0,19554,-131,0,0
2024,01,29,11,21,34,18398,74,19953,-74,20133,15,12055,0,19510,-161,0,0
2024,01,29,11,21,39,18419,59,19947,-44,20371,15,12004,-15,19553,-191,0,0
2024,01,29,11,21,44,18269,74,19908,-44,20002,0,11962,-15,19637,-205,0,0
2024,01,29,11,21,49,18161,104,19865,-74,20066,15,12041,-15,19426,-191,0,0
2024,01,29,11,21,54,18143,74,19537,-44,20203,15,12067,-15,19489,-191,0,0
2024,01,29,11,21,59,18204,104,19883,-59,20222,15,11976,0,19680,-176,0,0
2024,01,29,11,22,04,18143,89,19841,-44,20222,45,11962,-15,19872,-131,0,0
2024,01,29,11,22,09,18290,74,19601,-29,20133,15,11962,0,19681,-117,0,14
2024,01,29,11,22,14,18247,44,19652,-44,20156,0,11990,0,19658,-87,0,0
2024,01,29,11,22,19,18100,44,19712,-59,20180,0,12055,0,19637,-58,0,14
2024,01,29,11,22,24,18118,89,19906,-44,20138,15,12055,-15,19681,-58,0,0
2024,01,29,11,22,30,18420,89,19624,-74,20068,15,12002,0,19661,-29,0,14
2024,01,29,11,22,35,18140,44,20059,-59,20068,30,11948,-15,19701,-14,0,-14
2024,01,29,11,22,40,18290,89,19735,-74,20114,45,11948,0,19637,-14,0,-14
2024,01,29,11,22,45,18333,89,19777,-44,19979,30,12013,-15,19680,0,0,0
2024,01,29,11,22,50,18015,89,19564,-59,20180,45,12055,0,19597,0,0,14
2024,01,29,11,22,55,17950,59,19994,-59,20156,15,12069,-15,19721,0,0,0
2024,01,29,11,23,00,18290,104,19947,-29,20418,0,11990,0,19597,0,0,0
2024,01,29,11,23,05,18593,89,19777,-29,20329,-90,12027,0,19618,0,0,0
2024,01,29,11,23,10,18269,104,19711,-59,20227,-181,12018,-15,19661,14,0,-14
2024,01,29,11,23,15,18506,59,19818,-74,20197,0,11922,-15,19531,14,0,0
2024,01,29,11,23,20,18330,89,19689,-59,20358,0,11976,0,19597,44,0,0
2024,01,29,11,23,26,18333,59,19912,-59,20132,0,12013,0,19531,14,0,0
2024,01,29,11,23,31,18269,44,19709,-59,20044,0,11976,-15,19597,29,0,0
2024,01,29,11,23,36,18549,74,19847,-59,20311,0,12027,-15,19510,29,0,0
2024,01,29,11,23,41,18015,74,19545,-44,20109,15,12027,-15,19467,29,0,0
2024,01,29,11,23,46,18113,74,19623,-59,20240,0,12055,0,19510,14,0,-14
2024,01,29,11,23,51,18441,89,19643,-59,20264,15,12055,-30,19427,14,0,0
2024,01,29,11,23,56,18139,59,19930,-44,20245,15,11976,0,19171,0,0,0
2024,01,29,11,24,01,18463,89,19887,-14,20109,0,12013,-30,19680,29,0,0
2024,01,29,11,24,06,18118,74,19560,-59,20436,0,11948,0,19470,29,0,0
2024,01,29,11,24,11,18484,74,20297,-59,20109,15,11990,-15,19427,29,0,0
2024,01,29,11,24,16,18226,59,19578,-29,20240,0,12013,-15,19364,43,0,0
2024,01,29,11,24,22,18139,59,19971,-44,20353,15,11976,0,19534,14,0,0
2024,01,29,11,24,27,18333,74,19735,-44,20180,0,11990,-15,19828,14,0,0
2024,01,29,11,24,32,17865,59,19735,-59,20222,15,12027,-15,19553,29,0,0
2024,01,29,11,24,37,18395,74,19407,-59,20044,0,11962,-15,19637,14,0,0
2024,01,29,11,24,42,18290,74,19583,-59,20371,15,12018,0,19618,29,0,0
2024,01,29,11,24,47,18398,59,20171,-44,20287,0,11976,-15,19427,29,0,0
2024,01,29,11,24,52,18096,59,19930,-44,20203,0,12004,0,19406,14,0,0
2024,01,29,11,24,57,18139,75,19760,-60,20091,15,11962,-15,19364,29,0,0
2024,01,29,11,25,02,18290,74,19754,-59,20114,15,11962,0,19724,29,0,0
2024,01,29,11,25,07,18161,89,19628,-44,20394,15,11990,-15,19554,29,0,0
2024,01,29,11,25,13,18139,59,19694,-74,20155,30,12013,0,19427,14,0,0
2024,01,29,11,25,18,18204,74,20012,-44,20068,15,11976,0,19447,29,0,0
2024,01,29,11,25,23,18247,74,19777,-29,20113,15,11950,-15,19426,0,0,0
2024,01,29,11,25,28,18226,74,19648,-74,20245,15,12055,-15,19426,0,0,0
2024,01,29,11,25,33,18096,89,19994,-44,20156,15,12041,0,19872,14,0,0
2024,01,29,11,25,38,18161,90,19890,-45,20175,30,12013,-30,19406,29,0,0
2024,01,29,11,25,43,18075,74,19666,-44,20198,15,12016,0,19470,14,0,0
2024,01,29,11,25,48,18096,74,19752,-74,19983,45,12041,0,19510,14,0,0
2024,01,29,11,25,53,18118,74,20253,-29,20161,45,11962,0,19764,0,0,0
2024,01,29,11,25,58,18308,89,19822,-44,20049,45,12041,0,19658,0,0,0
2024,01,29,11,26,03,18204,74,19601,-59,20156,30,11988,-15,19491,0,0,0
2024,01,29,11,26,09,18040,74,19924,-59,20113,15,12041,0,19467,0,0,0
2024,01,29,11,26,13,18243,89,19955,-60,20662,-60,12002,-15,19534,0,0,0
2024,01,29,11,26,19,18097,89,19906,-59,20305,-180,12013,-15,19491,29,0,-14
2024,01,29,11,26,24,18204,74,20057,-59,20044,0,12013,-15,19383,14,0,0
2024,01,29,11,26,29,18333,74,19955,-45,20114,0,11990,0,19384,29,0,0
2024,01,29,11,26,34,18139,59,19777,-44,20179,0,11922,0,19513,0,0,0
2024,01,29,11,26,39,18506,44,19759,-59,20066,0,12069,-15,19808,14,0,0
2024,01,29,11,26,44,18182,89,19906,-74,20108,0,12004,0,19427,14,0,0
2024,01,29,11,26,49,18333,59,19583,-59,20198,15,11962,-15,19892,14,0,0
2024,01,29,11,26,54,17972,59,19883,-74,20114,15,11922,0,19404,0,0,0
2024,01,29,11,26,59,18036,74,19759,-74,20287,0,11948,0,19553,0,0,0
2024,01,29,11,27,04,18333,44,19712,-59,20305,15,12016,0,19617,0,0,0
2024,01,29,11,27,09,18308,59,19736,-29,20240,15,11948,0,19681,0,0,0
2024,01,29,11,27,14,18377,59,19671,-74,20416,0,12002,0,19447,0,0,14
2024,01,29,11,27,19,18183,44,19988,-44,20175,15,12069,-15,19534,14,0,0
2024,01,29,11,27,24,18075,89,20012,-74,20049,15,11988,-15,19447,14,0,0
2024,01,29,11,27,29,18377,29,19610,-59,20006,15,11976,-15,19661,14,0,0
2024,01,29,11,27,35,18054,44,19730,-74,20198,0,12002,-15,19467,0,0,0
2024,01,29,11,27,40,18183,59,19601,-44,20292,15,12083,-15,19637,0,0,0
2024,01,29,11,27,45,18178,29,20256,-29,20220,0,11962,0,19828,0,0,0
2024,01,29,11,27,50,18290,59,19712,-44,20049,0,11962,-15,19404,14,0,0
2024,01,29,11,27,55,18204,74,19694,-59,20049,15,12041,0,19637,0,0,0
2024,01,29,11,28,00,18161,74,19841,-29,20329,15,11948,0,19637,14,0,0
2024,01,29,11,28,05,18075,89,19818,-59,20091,15,12107,-15,19828,14,0,0
2024,01,29,11,28,10,18183,74,19666,-59,20203,15,12004,-15,19491,0,0,0
2024,01,29,11,28,15,18053,74,19865,-59,20227,15,12083,-15,19617,0,0,0
2024,01,29,11,28,20,18204,74,20212,-44,20091,15,12055,0,19426,14,0,0
2024,01,29,11,28,25,18118,74,19865,-44,20044,15,12041,-30,19447,0,0,0
2024,01,29,11,28,31,18247,104,20059,-15,20133,30,12013,0,19427,0,0,0
2024,01,29,11,28,36,18420,59,19777,-44,20269,15,12069,0,19597,0,0,0
2024,01,29,11,28,41,18373,59,19801,-74,20138,15,11976,-15,19828,0,0,0
2024,01,29,11,28,46,18118,59,19800,-29,20114,0,11990,0,19534,14,0,0
2024,01,29,11,28,51,18269,89,19759,-59,20184,0,12055,0,19681,0,0,0
