Year,Month,Day,Hour,Minute,Second,VBus,I1,I2,I3,I4,CH1,CH2,CH3,CH4
2024,10,10,13,46,31,52947,-15,1559,-40,965,0,1,1,1
2024,10,10,13,47,32,52784,-15,1567,-44,961,0,1,1,1
2024,10,10,13,48,32,52498,-14,1580,-41,949,0,1,1,1
2024,10,10,13,49,32,52675,-15,1567,-43,950,0,1,1,1
2024,10,10,13,50,30,53657,-16,1542,-42,950,0,1,1,1
2024,10,10,13,51,27,57115,-14,1446,-44,252,0,1,1,1
2024,10,10,13,52,27,57496,-15,1437,-44,17,0,1,1,1
2024,10,10,13,53,27,56103,-14,1473,-43,18,0,1,1,1
2024,10,10,13,54,27,55911,-14,1477,-43,13,0,1,1,1
2024,10,10,13,55,28,55731,-15,1486,-43,22,0,1,1,1
2024,10,10,13,56,28,57640,-14,1424,-40,21,0,1,1,1
2024,10,10,13,57,28,56710,-15,1459,-41,17,0,1,1,1
2024,10,10,13,58,28,57953,-14,1425,-42,14,0,1,1,1
2024,10,10,13,59,28,57623,-14,1425,-43,14,0,1,1,1
2024,10,10,14,0,28,57582,-14,1431,-43,17,0,1,1,1
2024,10,10,14,1,28,57572,-15,1430,-43,21,0,1,1,1
2024,10,10,14,2,28,57453,-14,1437,-43,18,0,1,1,1
2024,10,10,14,3,28,57576,-14,1434,-44,17,0,1,1,1
2024,10,10,14,4,29,56417,-15,1463,-39,19,0,1,1,1
2024,10,10,14,5,29,56277,-14,1458,-41,18,0,1,1,1
2024,10,10,14,6,29,55583,-15,1481,-43,18,0,1,1,1
2024,10,10,14,7,29,54749,-14,1499,-43,130,0,1,1,1
2024,10,10,14,8,30,53760,-14,1530,-40,745,0,1,1,1
2024,10,10,14,9,30,53209,-15,1552,-44,930,0,1,1,1
2024,10,10,14,10,30,52857,-18,1559,-43,974,0,1,1,1
2024,10,10,14,11,30,52777,-17,1563,-44,946,0,1,1,1
2024,10,10,14,12,30,52743,-14,1563,-44,950,0,1,1,1
2024,10,10,14,13,30,53133,-17,1552,-43,945,0,1,1,1
2024,10,10,14,14,31,54596,-14,1506,-44,839,0,1,1,1
2024,10,10,14,15,31,57659,-17,1428,-43,13,0,1,1,1
2024,10,10,14,16,31,57682,-14,1438,-41,18,0,1,1,1
2024,10,10,14,17,31,57635,-14,1426,-44,22,0,1,1,1
2024,10,10,14,18,32,57635,-15,1428,-43,9,0,1,1,1
2024,10,10,14,19,32,57547,-15,1440,-43,17,0,1,1,1
2024,10,10,14,20,32,57547,-15,1435,-44,15,0,1,1,1
2024,10,10,14,21,32,57657,-14,1415,-43,14,0,1,1,1
2024,10,10,14,22,32,57564,-14,1437,-43,12,0,1,1,1
2024,10,10,14,23,30,56999,-14,1452,-42,22,0,1,1,1
2024,10,10,14,24,27,56906,-18,1448,-43,14,0,1,1,1
2024,10,10,14,25,27,57651,-14,1434,-44,18,0,1,1,1
2024,10,10,14,26,28,57630,-14,1443,-44,19,0,1,1,1
2024,10,10,14,27,28,57454,-14,1436,-43,14,0,1,1,1
2024,10,10,14,28,28,57547,-14,1435,-40,14,0,1,1,1
2024,10,10,14,29,28,57566,-17,1433,-44,18,0,1,1,1
2024,10,10,14,30,28,57268,-14,1442,-43,18,0,1,1,1
2024,10,10,14,31,28,56719,-15,1459,-43,18,0,1,1,1
2024,10,10,14,32,28,57483,-13,1438,-42,621,0,1,1,1
2024,10,10,14,33,29,56952,-14,1448,-43,785,0,1,1,1
2024,10,10,14,34,29,54537,-14,1507,-44,930,0,1,1,1
2024,10,10,14,35,29,54442,-14,1516,-44,936,0,1,1,1
2024,10,10,14,36,29,56704,-14,1450,-43,888,0,1,1,1
2024,10,10,14,37,30,57424,-14,1439,-43,876,0,1,1,1
2024,10,10,14,38,30,57624,-14,1435,-41,903,0,1,1,1
2024,10,10,14,39,30,57647,-14,1429,-41,250,0,1,1,1
2024,10,10,14,40,30,57490,-14,1433,-43,21,0,1,1,1
2024,10,10,14,41,31,57693,-14,1425,-43,17,0,1,1,1
2024,10,10,14,42,31,57700,-14,1423,-43,16,0,1,1,1
2024,10,10,14,43,31,57470,-14,1434,-43,15,0,1,1,1
2024,10,10,14,44,31,57645,-18,1430,-44,17,0,1,1,1
2024,10,10,14,45,31,57681,-15,1438,-43,18,0,1,1,1
2024,10,10,14,46,31,57563,-14,1434,-43,17,0,1,1,1
2024,10,10,14,47,31,57312,-15,1442,-41,20,0,1,1,1
2024,10,10,14,48,32,57374,-13,1437,-39,22,0,1,1,1
2024,10,10,14,49,32,57973,-14,1426,-44,21,0,1,1,1
2024,10,10,14,50,32,57548,-15,1431,-44,20,0,1,1,1
2024,10,10,14,51,30,57677,-14,1420,-41,17,0,1,1,1
2024,10,10,14,52,27,57618,-14,1435,-40,12,0,1,1,1
2024,10,10,14,53,27,57617,-15,1442,-43,16,0,1,1,1
2024,10,10,14,54,27,57617,-14,1438,-43,13,0,1,1,1
2024,10,10,14,55,28,57657,-14,1431,-41,17,0,1,1,1
2024,10,10,14,56,28,57647,-14,1434,-41,84,0,1,1,1
2024,10,10,14,57,28,57391,-14,1442,-44,696,0,1,1,1
2024,10,10,14,58,28,57588,-14,1442,-44,853,0,1,1,1
2024,10,10,14,59,29,56149,-14,1478,-43,898,0,1,1,1
2024,10,10,15,0,29,53811,-13,1547,-43,919,0,1,1,1
2024,10,10,15,1,29,54289,-14,1520,-37,903,0,1,1,1
2024,10,10,15,2,29,55922,-14,1473,-40,891,0,1,1,1
2024,10,10,15,3,29,56004,-14,1488,-43,509,0,1,1,1
2024,10,10,15,4,29,57071,-15,1450,-40,15,0,1,1,1
2024,10,10,15,5,30,57529,-14,1439,-41,15,0,1,1,1
2024,10,10,15,6,30,55924,-14,1482,-43,14,0,1,1,1
2024,10,10,15,7,30,54100,-18,1534,-41,16,0,1,1,1
2024,10,10,15,8,30,53127,-17,1555,-41,13,0,1,1,1
2024,10,10,15,9,31,52902,-15,1564,-43,14,0,1,1,1
2024,10,10,15,10,31,52906,-17,1570,-44,13,0,1,1,1
2024,10,10,15,11,31,52812,-19,1569,-44,14,0,1,1,1
2024,10,10,15,12,31,52730,-19,1571,-47,14,0,1,1,1
2024,10,10,15,13,32,52793,-17,1569,-42,14,0,1,1,1
2024,10,10,15,14,32,52738,-22,1568,-43,14,0,1,1,1
2024,10,10,15,15,32,52616,-18,1574,-44,11,0,1,1,1
2024,10,10,15,16,30,52720,-20,1570,-40,13,0,1,1,1
2024,10,10,15,17,27,52743,-22,1569,-44,15,0,1,1,1
2024,10,10,15,18,27,52569,-21,1575,-41,13,0,1,1,1
2024,10,10,15,19,27,52622,-21,1576,-44,13,0,1,1,1
2024,10,10,15,20,28,52744,-19,1571,-40,14,0,1,1,1
2024,10,10,15,21,28,52516,-22,1583,-39,14,0,1,1,1
2024,10,10,15,22,28,52569,-25,1578,-43,14,0,1,1,1
2024,10,10,15,23,28,52779,-22,1568,-40,13,0,1,1,1
2024,10,10,15,24,28,52599,-18,1584,-43,11,0,1,1,1
2024,10,10,15,25,28,52452,-24,1586,-41,13,0,1,1,1
2024,10,10,15,26,29,52692,-22,1579,-41,11,0,1,1,1
2024,10,10,15,27,29,52622,-19,1580,-44,10,0,1,1,1
2024,10,10,15,28,29,52360,-21,1584,-44,224,0,1,1,1
2024,10,10,15,29,29,52366,-22,1582,-41,733,0,1,1,1
2024,10,10,15,30,29,52279,-21,1589,-44,943,0,1,1,1
2024,10,10,15,31,30,52062,-25,1594,-37,958,0,1,1,1
2024,10,10,15,32,30,52104,-22,1588,-41,956,0,1,1,1
2024,10,10,15,33,30,52168,-22,1588,-40,927,0,1,1,1
2024,10,10,15,34,30,52050,-21,1591,-43,970,0,1,1,1
2024,10,10,15,35,30,52139,-19,1586,-41,448,0,1,1,1
2024,10,10,15,36,30,52433,-22,1580,-41,11,0,1,1,1
2024,10,10,15,37,30,52360,-18,1589,-41,13,0,1,1,1
2024,10,10,15,38,30,52267,-19,1579,-43,13,0,1,1,1
2024,10,10,15,39,30,52337,-22,1578,-43,9,0,1,1,1
2024,10,10,15,40,31,52285,-24,1584,-44,10,0,1,1,1
2024,10,10,15,41,31,52209,-22,1588,-41,13,0,1,1,1
2024,10,10,15,42,31,52284,-22,1592,-44,9,0,1,1,1
2024,10,10,15,43,31,52233,-24,1591,-43,13,0,1,1,1
2024,10,10,15,44,31,52186,-25,1588,-43,13,0,1,1,1
2024,10,10,15,45,32,52256,-25,1583,-41,9,0,1,1,1
2024,10,10,15,46,32,52215,-25,1584,-40,10,0,1,1,1
2024,10,10,15,47,32,52162,-26,1581,-43,11,0,1,1,1
2024,10,10,15,48,32,52209,-25,1572,-40,10,0,1,1,1
2024,10,10,15,49,32,52163,-25,1582,-44,11,0,1,1,1
2024,10,10,15,50,30,52120,-26,1581,-38,14,0,1,1,1
2024,10,10,15,51,27,52163,-25,1582,-41,14,0,1,1,1
2024,10,10,15,52,27,52098,-26,1582,-41,13,0,1,1,1
2024,10,10,15,53,28,52076,-22,1588,-39,15,0,1,1,1
2024,10,10,15,54,28,52070,-26,1586,-41,11,0,1,1,1
2024,10,10,15,55,28,52064,-25,1591,-43,11,0,1,1,1
2024,10,10,15,56,28,52023,-26,1585,-41,14,0,1,1,1
2024,10,10,15,57,28,52029,-24,1593,-43,13,0,1,1,1
2024,10,10,15,58,29,51994,-25,1586,-41,10,0,1,1,1
2024,10,10,15,59,29,52011,-26,1593,-43,11,0,1,1,1
2024,10,10,16,0,29,51971,-25,1597,-43,14,0,1,1,1
2024,10,10,16,1,29,51977,-26,1593,-41,10,0,1,1,1
2024,10,10,16,2,29,51976,-25,1594,-41,10,0,1,1,1
2024,10,10,16,3,29,51965,-26,1584,-40,11,0,1,1,1
2024,10,10,16,4,30,51715,-25,1608,-41,650,0,1,1,1
2024,10,10,16,5,30,51650,-24,1600,-43,823,0,1,1,1
2024,10,10,16,6,30,51621,-24,1604,-39,952,0,1,1,1
2024,10,10,16,7,30,51601,-24,1595,-41,953,0,1,1,1
2024,10,10,16,8,31,51569,-28,1611,-41,944,0,1,1,1
2024,10,10,16,9,31,51546,-26,1606,-43,930,0,1,1,1
2024,10,10,16,10,31,51546,-22,1594,-41,859,0,1,1,1
2024,10,10,16,11,31,51801,-25,1587,-42,13,0,1,1,1
2024,10,10,16,12,31,51784,-25,1596,-43,13,0,1,1,1
2024,10,10,16,13,32,51726,-26,1602,-40,14,0,1,1,1
2024,10,10,16,14,32,51749,-26,1592,-40,11,0,1,1,1
2024,10,10,16,15,32,51754,-25,1599,-43,13,0,1,1,1
2024,10,10,16,16,32,51731,-24,1612,-44,12,0,1,1,1
2024,10,10,16,17,30,51704,-26,1600,-41,11,0,1,1,1
2024,10,10,16,18,27,51703,-28,1609,-41,8,0,1,1,1
2024,10,10,16,19,27,51691,-25,1602,-41,10,0,1,1,1
2024,10,10,16,20,28,51690,-26,1597,-43,9,0,1,1,1
2024,10,10,16,21,28,51690,-29,1598,-40,9,0,1,1,1
2024,10,10,16,22,28,51679,-25,1605,-40,10,0,1,1,1
2024,10,10,16,23,28,51668,-26,1602,-39,13,0,1,1,1
2024,10,10,16,24,28,51646,-28,1598,-41,10,0,1,1,1
2024,10,10,16,25,29,51651,-28,1601,-40,11,0,1,1,1
2024,10,10,16,26,29,51644,-28,1600,-44,8,0,1,1,1
2024,10,10,16,27,29,51616,-26,1603,-41,9,0,1,1,1
2024,10,10,16,28,29,51633,-26,1604,-40,11,0,1,1,1
2024,10,10,16,29,30,51615,-28,1598,-44,13,0,1,1,1
2024,10,10,16,30,29,51599,-26,1605,-41,11,0,1,1,1
2024,10,10,16,31,29,51613,-29,1605,-43,13,0,1,1,1
2024,10,10,16,32,29,51593,-24,1605,-42,11,0,1,1,1
2024,10,10,16,33,30,51563,-28,1603,-43,8,0,1,1,1
2024,10,10,16,34,30,51569,-26,1598,-44,10,0,1,1,1
2024,10,10,16,35,30,51546,-25,1603,-39,8,0,1,1,1
2024,10,10,16,36,30,51557,-22,1604,-40,11,0,1,1,1
2024,10,10,16,37,30,51522,-29,1605,-43,8,0,1,1,1
2024,10,10,16,38,30,51516,-28,1599,-41,8,0,1,1,1
2024,10,10,16,39,30,51465,-26,1604,-43,8,0,1,1,1
2024,10,10,16,40,31,51476,-29,1603,-41,9,0,1,1,1
2024,10,10,16,41,31,51453,-24,1607,-41,10,0,1,1,1
2024,10,10,16,42,31,51435,-28,1602,-40,9,0,1,1,1
2024,10,10,16,43,31,51406,-26,1601,-43,238,0,1,1,1
2024,10,10,16,44,31,51157,-25,1617,-40,674,0,1,1,1
2024,10,10,16,45,32,51161,-28,1623,-41,934,0,1,1,1
2024,10,10,16,46,32,51121,-25,1623,-41,937,0,1,1,1
2024,10,10,16,47,32,51115,-28,1624,-43,953,0,1,1,1
2024,10,10,16,48,30,51090,-24,1619,-42,951,0,1,1,1
2024,10,10,16,49,27,51098,-29,1622,-40,966,0,1,1,1
2024,10,10,16,50,27,51145,-29,1618,-41,533,0,1,1,1
2024,10,10,16,51,27,51320,-25,1601,-40,11,0,1,1,1
2024,10,10,16,52,28,51324,-25,1603,-40,10,0,1,1,1
2024,10,10,16,53,28,51296,-28,1618,-39,12,0,1,1,1
2024,10,10,16,54,28,51284,-29,1605,-44,6,0,1,1,1
2024,10,10,16,55,28,51273,-28,1605,-39,9,0,1,1,1
2024,10,10,16,56,28,51244,-29,1614,-40,10,0,1,1,1
2024,10,10,16,57,29,51214,-28,1611,-43,10,0,1,1,1
2024,10,10,16,58,29,51208,-28,1606,-44,10,0,1,1,1
2024,10,10,16,59,29,51196,-28,1605,-43,11,0,1,1,1
2024,10,10,17,0,29,50680,1847,1615,-43,8,1,1,1,1
2024,10,10,17,1,29,50577,2016,1636,-44,5,1,1,1,1
2024,10,10,17,2,30,50572,2002,1622,-44,8,1,1,1,1
2024,10,10,17,3,30,50577,2000,1632,-44,9,1,1,1,1
2024,10,10,17,4,30,50588,2004,1631,-44,9,1,1,1,1
2024,10,10,17,5,30,50531,1998,1633,-44,6,1,1,1,1
2024,10,10,17,6,30,50536,1990,1637,-44,5,1,1,1,1
2024,10,10,17,7,31,50523,1995,1633,-44,8,1,1,1,1
2024,10,10,17,8,31,50488,1994,1649,-44,5,1,1,1,1
2024,10,10,17,9,31,50455,1990,1645,-44,8,1,1,1,1
2024,10,10,17,10,31,50402,1990,1639,-45,8,1,1,1,1
2024,10,10,17,11,31,50374,1990,1645,-43,4,1,1,1,1
2024,10,10,17,12,32,50392,1989,1631,-43,6,1,1,1,1
2024,10,10,17,13,32,50324,1990,1642,-44,8,1,1,1,1
2024,10,10,17,14,30,50336,1988,1642,-44,6,1,1,1,1
2024,10,10,17,15,27,50299,1989,1640,-44,6,1,1,1,1
2024,10,10,17,16,27,50254,1994,1640,-44,8,1,1,1,1
2024,10,10,17,17,27,50258,1991,1652,-44,4,1,1,1,1
2024,10,10,17,18,28,50256,1993,1653,-43,4,1,1,1,1
2024,10,10,17,19,28,50218,1993,1657,-45,10,1,1,1,1
2024,10,10,17,20,28,50193,1995,1651,-44,8,1,1,1,1
2024,10,10,17,21,28,50169,1995,1653,-41,4,1,1,1,1
2024,10,10,17,22,29,50109,1991,1659,-44,5,1,1,1,1
2024,10,10,17,23,29,50106,1996,1657,-43,4,1,1,1,1
2024,10,10,17,24,29,50085,1999,1653,-44,9,1,1,1,1
2024,10,10,17,25,29,50056,1999,1656,-44,10,1,1,1,1
2024,10,10,17,26,29,49888,2006,1657,-44,786,1,1,1,1
2024,10,10,17,27,29,49838,2008,1668,-44,852,1,1,1,1
2024,10,10,17,28,30,49795,2010,1670,-44,963,1,1,1,1
2024,10,10,17,29,30,49784,2016,1674,-41,959,1,1,1,1
2024,10,10,17,30,30,49737,2011,1664,-41,971,1,1,1,1
2024,10,10,17,31,30,49748,2018,1664,-44,969,1,1,1,1
2024,10,10,17,32,30,49761,2014,1658,-44,812,1,1,1,1
2024,10,10,17,33,31,49865,2004,1662,-44,6,1,1,1,1
2024,10,10,17,34,31,49857,2006,1664,-42,6,1,1,1,1
2024,10,10,17,35,31,49818,2011,1666,-44,3,1,1,1,1
2024,10,10,17,36,31,49822,2009,1661,-44,5,1,1,1,1
2024,10,10,17,37,31,49761,2012,1661,-45,6,1,1,1,1
2024,10,10,17,38,31,49771,2011,1659,-44,5,1,1,1,1
2024,10,10,17,39,32,49757,2014,1662,-44,1,1,1,1,1
2024,10,10,17,40,32,49733,2018,1665,-44,3,1,1,1,1
2024,10,10,17,41,32,49672,2017,1661,-45,3,1,1,1,1
2024,10,10,17,42,32,49684,2013,1658,-43,4,1,1,1,1
2024,10,10,17,43,30,49600,2014,1660,-44,1,1,1,1,1
2024,10,10,17,44,27,49601,2018,1667,-44,1,1,1,1,1
2024,10,10,17,45,27,49580,2019,1670,-44,1,1,1,1,1
2024,10,10,17,46,27,49514,2018,1665,-44,1,1,1,1,1
2024,10,10,17,47,27,49542,2020,1679,-44,6,1,1,1,1
2024,10,10,17,48,27,49487,2020,1667,-44,1,1,1,1,1
2024,10,10,17,49,27,49508,2027,1672,-45,4,1,1,1,1
2024,10,10,17,50,28,49486,2022,1674,-42,3,1,1,1,1
2024,10,10,17,51,28,49500,2026,1677,-43,4,1,1,1,1
2024,10,10,17,52,28,49444,2024,1679,-42,14,1,1,1,1
2024,10,10,17,53,28,49413,2032,1680,-44,8,1,1,1,1
2024,10,10,17,54,28,49420,2027,1682,-44,4,1,1,1,1
2024,10,10,17,55,28,49408,2039,1667,-44,6,1,1,1,1
2024,10,10,17,56,29,49342,2037,1681,-44,4,1,1,1,1
2024,10,10,17,57,29,49319,2037,1673,-44,6,1,1,1,1
2024,10,10,17,58,29,49244,2036,1682,-43,5,1,1,1,1
2024,10,10,17,59,29,49217,2038,1682,-44,0,1,1,1,1
2024,10,10,18,0,29,49245,2041,1678,-44,5,1,1,1,1
2024,10,10,18,1,29,49214,2038,1682,-43,6,1,1,1,1
2024,10,10,18,2,30,49198,2043,1685,-43,3,1,1,1,1
2024,10,10,18,3,30,49179,2047,1688,-44,4,1,1,1,1
2024,10,10,18,4,30,49155,2046,1687,-43,3,1,1,1,1
2024,10,10,18,5,30,49133,2043,1684,-41,6,1,1,1,1
2024,10,10,18,6,30,49082,2046,1697,-42,5,1,1,1,1
2024,10,10,18,7,31,49081,2049,1687,-47,3,1,1,1,1
2024,10,10,18,8,31,49073,2048,1696,-41,6,1,1,1,1
2024,10,10,18,9,31,49066,2046,1695,-44,5,1,1,1,1
2024,10,10,18,10,31,49015,2048,1703,-44,6,1,1,1,1
2024,10,10,18,11,31,49004,2048,1695,-44,4,1,1,1,1
2024,10,10,18,12,32,48818,2056,1692,-43,716,1,1,1,1
2024,10,10,18,13,32,48768,2058,1702,-42,873,1,1,1,1
2024,10,10,18,14,30,48733,2062,1706,-45,972,1,1,1,1
2024,10,10,18,15,27,48697,2061,1703,-43,976,1,1,1,1
2024,10,10,18,16,27,48651,2065,1706,-42,995,1,1,1,1
2024,10,10,18,17,27,48576,2065,1704,-44,1005,1,1,1,1
2024,10,10,18,18,28,48570,2066,1714,-41,901,1,1,1,1
2024,10,10,18,19,28,48732,2061,1700,-44,6,1,1,1,1
2024,10,10,18,20,28,48739,2061,1698,-43,4,1,1,1,1
2024,10,10,18,21,28,48742,2063,1706,-44,4,1,1,1,1
2024,10,10,18,22,28,48657,2062,1706,-44,4,1,1,1,1
2024,10,10,18,23,29,48674,2065,1702,-43,6,1,1,1,1
2024,10,10,18,24,29,48628,2064,1700,-44,4,1,1,1,1
2024,10,10,18,25,29,48570,2064,1702,-43,4,1,1,1,1
2024,10,10,18,26,29,48533,2066,1706,-44,6,1,1,1,1
2024,10,10,18,27,29,48555,2066,1702,-40,6,1,1,1,1
2024,10,10,18,28,29,48525,2068,1705,-44,4,1,1,1,1
2024,10,10,18,29,30,48549,2068,1706,-44,4,1,1,1,1
2024,10,10,18,30,30,48507,2067,1699,-43,5,1,1,1,1
2024,10,10,18,31,30,48483,2067,1702,-43,6,1,1,1,1
2024,10,10,18,32,30,48455,2070,1706,-40,6,1,1,1,1
2024,10,10,18,33,31,48463,2073,1705,-40,4,1,1,1,1
2024,10,10,18,34,31,48397,2070,1702,-43,1,1,1,1,1
2024,10,10,18,35,31,48360,2076,1715,-45,6,1,1,1,1
2024,10,10,18,36,31,48332,2073,1716,-43,3,1,1,1,1
2024,10,10,18,37,32,48270,2075,1706,-44,9,1,1,1,1
2024,10,10,18,38,32,48263,2076,1714,-45,5,1,1,1,1
2024,10,10,18,39,32,48249,2075,1714,-43,3,1,1,1,1
2024,10,10,18,40,30,48222,2078,1706,-42,7,1,1,1,1
2024,10,10,18,41,27,48194,2078,1717,-43,4,1,1,1,1
2024,10,10,18,42,27,48176,2078,1717,-46,5,1,1,1,1
2024,10,10,18,43,27,48169,2079,1722,-41,4,1,1,1,1
2024,10,10,18,44,28,48114,2083,1712,-45,3,1,1,1,1
2024,10,10,18,45,28,48138,2088,1716,-45,4,1,1,1,1
2024,10,10,18,46,28,48064,2082,1715,-43,3,1,1,1,1
2024,10,10,18,47,28,48046,2084,1720,-47,9,1,1,1,1
2024,10,10,18,48,29,48019,2088,1722,-41,8,1,1,1,1
2024,10,10,18,49,29,48014,2085,1718,-43,6,1,1,1,1
2024,10,10,18,50,29,47984,2087,1723,-44,3,1,1,1,1
2024,10,10,18,51,29,48000,2090,1727,-41,4,1,1,1,1
2024,10,10,18,52,29,47950,2091,1723,-40,5,1,1,1,1
2024,10,10,18,53,29,47925,2092,1726,-41,5,1,1,1,1
2024,10,10,18,54,29,47880,2090,1723,-44,5,1,1,1,1
2024,10,10,18,55,29,47840,2091,1727,-44,5,1,1,1,1
2024,10,10,18,56,29,47831,2092,1731,-40,3,1,1,1,1
2024,10,10,18,57,30,47770,2091,1732,-47,10,1,1,1,1
2024,10,10,18,58,30,47767,2092,1735,-47,5,1,1,1,1
2024,10,10,18,59,30,47739,2095,1743,-47,6,1,1,1,1
2024,10,10,19,0,30,47733,2093,1740,-45,4,1,1,1,1
2024,10,10,19,1,30,47710,2096,1733,-45,5,1,1,1,1
2024,10,10,19,2,31,47656,2094,1737,-40,6,1,1,1,1
2024,10,10,19,3,31,47554,2099,1739,-37,361,1,1,1,1
2024,10,10,19,4,31,47434,2105,1751,-41,713,1,1,1,1
2024,10,10,19,5,31,47354,2115,1743,-42,990,1,1,1,1
2024,10,10,19,6,32,47337,2108,1753,-39,991,1,1,1,1
2024,10,10,19,7,32,47254,2108,1742,-44,1001,1,1,1,1
2024,10,10,19,8,32,47195,2113,1752,-41,990,1,1,1,1
2024,10,10,19,9,32,47190,2107,1756,-45,1050,1,1,1,1
2024,10,10,19,10,32,47232,2112,1749,-44,660,1,1,1,1
2024,10,10,19,11,32,47355,2103,1751,-43,3,1,1,1,1
2024,10,10,19,12,30,47312,2109,1756,-42,3,1,1,1,1
2024,10,10,19,13,27,47245,2114,1751,-44,5,1,1,1,1
2024,10,10,19,14,27,47220,2113,1752,-40,5,1,1,1,1
2024,10,10,19,15,27,47181,2110,1757,-41,8,1,1,1,1
2024,10,10,19,16,27,47177,2111,1751,-40,4,1,1,1,1
2024,10,10,19,17,27,47185,2114,1748,-41,5,1,1,1,1
2024,10,10,19,18,28,47134,2116,1750,-44,8,1,1,1,1
2024,10,10,19,19,28,47068,2113,1750,-41,1,1,1,1,1
2024,10,10,19,20,28,47045,2124,1747,-39,0,1,1,1,1
2024,10,10,19,21,28,46999,2115,1756,-44,5,1,1,1,1
2024,10,10,19,22,28,46988,2120,1757,-41,4,1,1,1,1
2024,10,10,19,23,28,46995,2123,1760,-43,1,1,1,1,1
2024,10,10,19,24,28,46918,2123,1763,-37,4,1,1,1,1
2024,10,10,19,25,29,46929,2125,1763,-43,5,1,1,1,1
2024,10,10,19,26,29,46852,2127,1766,-45,3,1,1,1,1
2024,10,10,19,27,29,46861,2128,1769,-43,5,1,1,1,1
2024,10,10,19,28,29,46794,2135,1770,-43,3,1,1,1,1
2024,10,10,19,29,30,46762,2130,1771,-41,4,1,1,1,1
2024,10,10,19,30,30,46762,2140,1777,-44,6,1,1,1,1
2024,10,10,19,31,30,46707,2137,1766,-41,3,1,1,1,1
2024,10,10,19,32,30,46642,2141,1776,-45,6,1,1,1,1
2024,10,10,19,33,30,47054,2125,127,-44,6,1,0,1,1
2024,10,10,19,34,30,47064,2118,-34,-43,4,1,0,1,1
2024,10,10,19,35,31,47117,2117,-36,-41,4,1,0,1,1
2024,10,10,19,36,31,47092,2116,-39,-44,11,1,0,1,1
2024,10,10,19,37,31,47082,2115,-37,-43,8,1,0,1,1
2024,10,10,19,38,31,47092,2114,-39,-41,9,1,0,1,1
2024,10,10,19,39,31,47049,2110,-34,-43,3,1,0,1,1
2024,10,10,19,40,31,47011,2117,-37,-44,5,1,0,1,1
2024,10,10,19,41,32,47028,2116,-37,-44,8,1,0,1,1
2024,10,10,19,42,32,46973,2110,-39,-44,4,1,0,1,1
2024,10,10,19,43,30,46941,2118,-36,-42,6,1,0,1,1
2024,10,10,19,44,27,46964,2116,-39,-40,6,1,0,1,1
2024,10,10,19,45,27,46969,2117,-33,-44,8,1,0,1,1
2024,10,10,19,46,27,46907,2114,-40,-44,1,1,0,1,1
2024,10,10,19,47,28,46885,2119,-37,-43,4,1,0,1,1
2024,10,10,19,48,28,46905,2121,-41,-44,1,1,0,1,1
2024,10,10,19,49,28,46869,2123,-39,-41,6,1,0,1,1
2024,10,10,19,50,28,46828,2128,-36,-43,8,1,0,1,1
2024,10,10,19,51,29,46816,2133,-40,-43,4,1,0,1,1
2024,10,10,19,52,29,46816,2127,-37,-43,3,1,0,1,1
2024,10,10,19,53,29,46760,2123,-37,-43,4,1,0,1,1
2024,10,10,19,54,29,46796,2132,-41,-43,5,1,0,1,1
2024,10,10,19,55,29,46733,2130,-34,-43,3,1,0,1,1
2024,10,10,19,56,29,46725,2128,-33,-44,6,1,0,1,1
2024,10,10,19,57,29,46689,2132,-37,-41,8,1,0,1,1
2024,10,10,19,58,29,46692,2130,-36,-41,5,1,0,1,1
2024,10,10,19,59,29,46632,2132,-40,-41,3,1,0,1,1
2024,10,10,20,0,29,46572,2138,-37,-44,236,1,0,1,1
2024,10,10,20,1,30,46414,2142,-36,-43,726,1,0,1,1
2024,10,10,20,2,30,46249,2149,-34,-43,992,1,0,1,1
2024,10,10,20,3,30,46211,2153,-39,-43,1023,1,0,1,1
2024,10,10,20,4,30,46185,2155,-36,-44,1031,1,0,1,1
2024,10,10,20,5,30,46184,2156,-40,-44,1045,1,0,1,1
2024,10,10,20,6,31,46073,2159,-38,-43,1027,1,0,1,1
2024,10,10,20,7,31,46037,2163,-40,-41,1031,1,0,1,1
2024,10,10,20,8,31,46273,2153,-37,-43,95,1,0,1,1
2024,10,10,20,9,31,46326,2151,-40,-44,3,1,0,1,1
2024,10,10,20,10,31,46237,2152,-43,-41,4,1,0,1,1
2024,10,10,20,11,31,46215,2152,-40,-44,8,1,0,1,1
2024,10,10,20,12,31,46234,2155,-43,-41,4,1,0,1,1
2024,10,10,20,13,32,46198,2154,-41,-41,3,1,0,1,1
2024,10,10,20,14,32,46211,2155,-40,-43,5,1,0,1,1
2024,10,10,20,15,32,46215,2155,-36,-44,1,1,0,1,1
2024,10,10,20,16,30,46134,2154,-42,-44,4,1,0,1,1
2024,10,10,20,17,27,46124,2157,-40,-44,4,1,0,1,1
2024,10,10,20,18,27,46095,2155,-39,-43,6,1,0,1,1
2024,10,10,20,19,27,46042,2156,-41,-44,3,1,0,1,1
2024,10,10,20,20,27,45997,2154,-40,-44,1,1,0,1,1
2024,10,10,20,21,27,46000,2159,-40,-44,5,1,0,1,1
2024,10,10,20,22,27,45965,2165,-37,-44,4,1,0,1,1
2024,10,10,20,23,27,45945,2167,-37,-43,4,1,0,1,1
